hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,30,2016,May,23,29,2,1,2,0,0,BB,CHN,Direct,Direct,0,0,0,A,A,1,No Deposit,14,,0,Transient,129.9,0,1,No-Show,29/05/2016
City Hotel,0,0,2015,September,36,2,0,2,2,0,0,SC,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Contract,105.5,0,0,Check-Out,04/09/2015
City Hotel,0,4,2016,March,13,26,2,1,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,176,0,2,Check-Out,29/03/2016
City Hotel,0,28,2016,May,21,17,0,2,1,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,138,,0,Transient,90,0,0,Check-Out,19/05/2016
City Hotel,1,247,2017,May,21,25,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,138.6,0,1,Canceled,05/01/2017
City Hotel,1,185,2016,December,51,16,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,103.5,0,0,Canceled,28/07/2016
City Hotel,0,16,2017,March,12,23,0,1,1,0,0,BB,BEL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,93,0,0,Check-Out,24/03/2017
City Hotel,0,0,2017,March,9,1,1,4,1,0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,53.04,0,0,Check-Out,06/03/2017
City Hotel,1,55,2016,August,34,16,0,3,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,,0,Transient,168.3,0,0,Canceled,28/06/2016
City Hotel,0,88,2016,August,34,19,0,2,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,150.3,0,2,Check-Out,21/08/2016
City Hotel,0,1,2015,August,32,8,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,75,0,2,Check-Out,09/08/2015
City Hotel,0,149,2016,August,32,3,2,4,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient-Party,119,0,1,Check-Out,09/08/2016
City Hotel,0,17,2017,February,9,26,2,1,1,0,0,BB,CHN,Groups,TA/TO,0,0,0,D,D,0,No Deposit,30,,0,Transient-Party,75,0,0,Check-Out,01/03/2017
City Hotel,0,134,2017,August,33,16,0,2,1,0,0,SC,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52,,0,Transient,71.1,0,0,Check-Out,18/08/2017
City Hotel,1,230,2016,July,31,26,0,3,0,2,0,BB,BEL,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,,0,Transient-Party,86.5,0,1,Canceled,26/01/2016
City Hotel,0,0,2017,January,2,9,0,0,0,0,0,SC,PRT,Online TA,TA/TO,1,0,0,A,K,0,No Deposit,9,,0,Transient,0,0,2,Check-Out,09/01/2017
City Hotel,1,124,2016,August,33,7,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,114.3,0,0,Canceled,18/07/2016
City Hotel,0,5,2016,February,9,22,1,3,1,1,0,BB,PRT,Direct,Direct,0,0,0,B,B,0,No Deposit,,,0,Transient,105,0,1,Check-Out,26/02/2016
City Hotel,1,71,2016,June,25,14,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,,0,Transient,120,0,0,Canceled,27/04/2016
City Hotel,1,304,2016,November,45,3,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,0,Transient,89,0,0,Canceled,01/02/2016
City Hotel,1,423,2017,July,29,22,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,80,0,0,Canceled,04/07/2017
City Hotel,1,35,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,,0,Transient,170,0,0,Canceled,09/09/2015
City Hotel,0,29,2017,June,23,4,2,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,,0,Transient,190,0,1,Check-Out,08/06/2017
City Hotel,1,104,2017,July,28,10,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,85,,0,Transient,80.1,0,2,No-Show,10/07/2017
City Hotel,0,301,2016,July,31,30,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,,0,Transient-Party,115,0,1,Check-Out,01/08/2016
City Hotel,1,26,2016,December,52,21,1,4,1,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,,0,Transient,79.92,0,0,Canceled,12/12/2016
City Hotel,0,69,2016,November,48,25,1,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,74.8,0,1,Check-Out,28/11/2016
City Hotel,1,137,2016,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,,45,Transient,70,0,0,Canceled,27/10/2015
City Hotel,1,62,2015,November,48,25,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,,0,Transient,60,0,0,No-Show,25/11/2015
City Hotel,1,21,2016,March,11,9,0,4,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,93.5,0,0,Canceled,04/03/2016
City Hotel,1,301,2015,August,33,14,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6,,0,Transient-Party,101.5,0,0,Canceled,06/07/2015
City Hotel,0,320,2016,August,34,18,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,115,0,1,Check-Out,20/08/2016
City Hotel,0,142,2016,April,18,29,0,2,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,,0,Transient-Party,65,0,1,Check-Out,01/05/2016
City Hotel,1,344,2016,June,25,16,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,,0,Transient,62,0,0,Canceled,21/10/2015
City Hotel,1,60,2016,March,14,31,0,3,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,107.1,0,1,Canceled,13/02/2016
City Hotel,0,246,2017,May,21,27,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12,,0,Transient-Party,128,0,1,Check-Out,29/05/2017
City Hotel,1,451,2016,May,21,16,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,,0,Transient,60,0,0,Canceled,14/03/2016
City Hotel,0,25,2016,October,43,17,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,,0,Transient,85,0,0,Check-Out,20/10/2016
City Hotel,1,56,2016,June,24,8,0,1,2,0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191,,0,Transient-Party,120,0,0,Canceled,02/06/2016
City Hotel,1,68,2016,February,8,17,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,37,,0,Transient,75,0,0,Canceled,06/01/2016
City Hotel,1,115,2017,May,18,3,0,3,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,118.8,0,0,Canceled,27/03/2017
City Hotel,1,131,2016,December,53,26,1,0,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,103.5,0,0,Canceled,18/08/2016
City Hotel,1,461,2016,October,42,13,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,,0,Transient,62,0,0,Canceled,21/10/2015
City Hotel,0,66,2016,November,45,2,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,93.6,0,2,Check-Out,06/11/2016
City Hotel,1,195,2017,February,8,24,0,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,90,0,1,Canceled,28/09/2016
City Hotel,1,25,2016,November,47,18,2,3,2,1,0,HB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,146.7,0,2,Canceled,29/10/2016
City Hotel,1,152,2017,April,16,22,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,58,,0,Transient,105,0,0,Canceled,21/11/2016
City Hotel,0,1,2016,January,4,19,0,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,89,0,1,Check-Out,22/01/2016
City Hotel,0,183,2017,July,31,30,1,0,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,130.5,0,0,Check-Out,31/07/2017
City Hotel,0,0,2016,January,2,4,1,0,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient-Party,108,0,1,Check-Out,05/01/2016
City Hotel,1,226,2017,July,28,9,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,110,0,0,Canceled,25/11/2016
City Hotel,1,131,2016,October,42,10,1,0,1,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,0,Canceled,07/10/2016
City Hotel,1,55,2017,January,3,18,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,79,0,0,Canceled,24/11/2016
City Hotel,1,104,2015,August,36,30,2,1,2,0,0,HB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,,0,Transient,90,0,0,Canceled,22/07/2015
City Hotel,0,86,2016,April,15,5,0,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.5,0,1,Check-Out,08/04/2016
City Hotel,0,37,2017,April,14,2,2,1,1,0,0,BB,ISR,Groups,TA/TO,0,0,0,D,D,2,No Deposit,37,,0,Transient-Party,85,0,1,Check-Out,05/04/2017
City Hotel,0,7,2016,March,11,9,0,4,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99,0,1,Check-Out,13/03/2016
City Hotel,0,33,2016,January,5,25,1,3,2,0,0,BB,BRA,Corporate,Corporate,0,0,0,A,A,1,No Deposit,38,,15,Transient-Party,64,0,0,Check-Out,29/01/2016
City Hotel,0,451,2017,July,28,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,,0,Transient-Party,112.67,0,1,Check-Out,15/07/2017
City Hotel,1,373,2017,April,14,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,229,,0,Transient,90,0,0,Canceled,17/04/2016
City Hotel,0,4,2015,August,35,23,2,1,1,0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,1,No Deposit,,45,0,Transient,0,0,1,Check-Out,26/08/2015
City Hotel,1,260,2015,July,27,4,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,,0,Transient-Party,62,0,0,Canceled,16/06/2015
City Hotel,1,84,2016,March,10,3,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,78.3,0,0,Canceled,20/12/2015
City Hotel,1,30,2016,January,3,15,0,2,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9,,0,Transient,150.3,0,1,Canceled,29/12/2015
City Hotel,0,429,2016,September,39,23,0,2,2,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1,,330,Transient-Party,65,0,0,Check-Out,25/09/2016
City Hotel,0,20,2016,August,36,29,1,0,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,,0,Transient,85,0,1,Check-Out,30/08/2016
City Hotel,0,0,2017,April,13,1,1,1,1,0,0,BB,PRT,Corporate,Direct,1,0,7,A,A,2,No Deposit,,163,0,Transient,50,0,1,Check-Out,03/04/2017
City Hotel,1,145,2016,August,35,23,0,5,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99.9,0,0,Canceled,06/04/2016
City Hotel,0,64,2016,December,53,25,2,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,,0,Transient,83.61,1,2,Check-Out,29/12/2016
City Hotel,0,0,2017,January,2,9,1,2,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,53.52,0,0,Check-Out,12/01/2017
City Hotel,1,121,2016,November,45,4,1,2,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,122.4,0,1,Canceled,16/10/2016
City Hotel,1,206,2017,March,13,26,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,296,,0,Transient-Party,114,0,0,Canceled,10/12/2016
City Hotel,0,68,2015,November,49,29,2,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,,0,Transient,60,0,0,Check-Out,03/12/2015
City Hotel,0,7,2015,August,33,15,2,3,2,1,0,BB,LUX,Direct,Direct,0,0,0,A,D,0,No Deposit,14,,0,Transient,90,0,1,Check-Out,20/08/2015
City Hotel,0,177,2017,July,27,6,1,3,2,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,89.1,0,0,Check-Out,10/07/2017
City Hotel,0,5,2015,August,34,19,0,1,1,0,0,BB,PRT,Complementary,Corporate,0,0,0,A,A,0,No Deposit,45,,0,Transient,0,0,0,Check-Out,20/08/2015
City Hotel,1,28,2017,March,9,2,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,95,0,0,Canceled,02/02/2017
City Hotel,1,134,2017,February,8,25,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30,,0,Transient-Party,75,0,0,Canceled,24/02/2017
City Hotel,1,207,2017,July,27,6,0,3,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,156.6,0,0,Canceled,17/04/2017
City Hotel,1,208,2017,May,21,24,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,12,0,0,Canceled,11/05/2017
City Hotel,0,78,2016,July,29,12,0,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,1,A,A,0,No Deposit,9,,0,Transient,105.3,0,1,Check-Out,13/07/2016
City Hotel,1,81,2015,October,41,6,0,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,80.75,0,1,Canceled,07/09/2015
City Hotel,1,61,2017,January,4,25,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,326,,0,Transient,80,0,0,Canceled,25/11/2016
City Hotel,1,314,2016,October,42,12,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28/06/2016
City Hotel,0,0,2015,August,35,23,1,0,1,0,0,BB,AGO,Direct,Direct,0,0,0,D,A,1,No Deposit,,,0,Transient,98,0,0,Check-Out,24/08/2015
City Hotel,1,29,2016,March,10,2,1,4,1,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,78.2,0,0,Canceled,03/02/2016
City Hotel,1,151,2017,April,15,14,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,135,0,1,Canceled,11/02/2017
City Hotel,0,38,2017,April,16,20,0,2,2,1,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,,0,Transient,190,0,2,Check-Out,22/04/2017
City Hotel,0,45,2017,June,26,28,0,2,2,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,108,0,0,Check-Out,30/06/2017
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,,0,Transient,170,0,0,Canceled,09/09/2015
City Hotel,0,46,2016,November,46,11,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,,0,Transient,75,0,0,Check-Out,13/11/2016
City Hotel,1,179,2017,May,20,19,1,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,162,0,0,Canceled,22/11/2016
City Hotel,0,96,2017,April,15,9,2,2,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,99,0,0,Check-Out,13/04/2017
City Hotel,0,44,2017,April,16,20,0,3,1,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,,0,Transient-Party,106.67,0,0,Check-Out,23/04/2017
City Hotel,0,42,2017,February,5,2,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,90.1,0,1,Check-Out,06/02/2017
City Hotel,1,22,2016,May,21,20,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,,0,Transient,140,0,0,Canceled,28/04/2016
City Hotel,1,155,2016,December,53,29,2,3,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,148.58,0,1,Canceled,29/07/2016
City Hotel,0,30,2016,August,32,2,0,3,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,134.1,0,1,Check-Out,05/08/2016
City Hotel,0,85,2016,July,31,25,1,1,1,0,0,BB,GRC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99.9,0,1,Check-Out,27/07/2016
City Hotel,0,27,2017,June,23,9,1,2,2,0,0,SC,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,135.33,0,0,Check-Out,12/06/2017
City Hotel,0,28,2017,April,17,29,0,1,2,0,0,SC,HKG,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,,0,Transient,115,0,3,Check-Out,30/04/2017
City Hotel,0,263,2017,June,25,23,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,,0,Transient-Party,105,0,1,Check-Out,27/06/2017
City Hotel,0,364,2017,June,24,16,0,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,1,A,A,0,No Deposit,21,,0,Group,75,0,1,Check-Out,17/06/2017
City Hotel,0,142,2016,April,18,29,0,2,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,,0,Transient-Party,65,0,1,Check-Out,01/05/2016
City Hotel,0,77,2016,January,4,18,1,2,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Contract,99,0,1,Check-Out,21/01/2016
City Hotel,0,79,2016,July,30,19,0,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,,0,Transient,137.7,0,2,Check-Out,21/07/2016
City Hotel,1,12,2016,January,5,26,7,20,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,76.55,0,0,Canceled,20/01/2016
City Hotel,0,52,2016,October,43,17,1,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,1,Check-Out,20/10/2016
City Hotel,0,85,2016,October,44,25,0,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,104.4,0,2,Check-Out,29/10/2016
City Hotel,1,32,2015,October,43,20,1,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,6,,0,Transient,79.11,0,0,Canceled,28/09/2015
City Hotel,1,320,2017,June,24,15,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,6,,0,Transient,90,0,0,Canceled,12/01/2017
City Hotel,1,364,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6,,0,Transient-Party,101.5,0,0,Canceled,06/07/2015
City Hotel,1,302,2015,August,33,15,2,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,,0,Transient-Party,60,0,0,Canceled,06/07/2015
City Hotel,0,137,2016,November,47,16,2,4,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,65.45,0,1,Check-Out,22/11/2016
City Hotel,1,75,2017,March,9,3,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,97.2,0,1,Canceled,05/02/2017
City Hotel,0,68,2016,March,11,11,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient-Party,67.5,0,1,Check-Out,13/03/2016
City Hotel,0,20,2016,July,28,6,0,1,2,2,0,BB,NOR,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,9,,0,Transient,231,0,1,Check-Out,07/07/2016
City Hotel,1,18,2017,January,2,14,1,1,3,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.5,0,1,Canceled,30/12/2016
City Hotel,0,40,2016,September,37,10,1,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,134.1,0,1,Check-Out,12/09/2016
City Hotel,1,245,2016,June,25,17,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,,0,Transient,75,0,0,Canceled,09/02/2016
City Hotel,0,36,2016,February,9,27,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient-Party,91.3,0,0,Check-Out,29/02/2016
City Hotel,1,279,2015,July,30,23,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,,0,Contract,62,0,0,Canceled,01/01/2015
City Hotel,0,0,2016,April,18,28,0,1,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,94,,0,Transient-Party,45,0,2,Check-Out,29/04/2016
City Hotel,0,38,2017,February,6,9,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14,,0,Transient,98,0,1,Check-Out,11/02/2017
City Hotel,1,94,2017,July,31,31,1,4,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,124,0,1,Canceled,29/04/2017
City Hotel,0,320,2016,August,34,18,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,115,0,1,Check-Out,20/08/2016
City Hotel,0,96,2016,October,43,19,1,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,,0,Transient,132.3,0,2,Check-Out,24/10/2016
City Hotel,1,133,2017,July,27,7,0,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,,0,Transient,98.1,0,1,Canceled,06/03/2017
City Hotel,1,62,2016,September,37,4,2,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98.55,0,1,Canceled,25/08/2016
City Hotel,1,97,2016,March,13,20,2,5,1,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,,9,Transient,79.43,0,0,Canceled,23/12/2015
City Hotel,1,46,2016,March,12,13,3,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,96.16,0,1,Canceled,01/03/2016
City Hotel,1,190,2016,April,15,9,1,1,2,0,0,BB,PRT,Groups,TA/TO,1,13,1,A,A,0,No Deposit,,,31,Transient-Party,70,0,0,Canceled,09/12/2015
City Hotel,1,101,2017,June,23,10,2,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,184.63,0,0,Canceled,22/05/2017
City Hotel,1,50,2015,October,43,24,1,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,75,0,0,Canceled,07/10/2015
City Hotel,1,116,2016,February,10,28,2,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,,0,Transient-Party,1,0,0,No-Show,28/02/2016
City Hotel,0,1,2016,May,20,11,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,,0,Transient,135,0,1,Check-Out,12/05/2016
City Hotel,1,61,2016,November,45,4,1,2,2,0,0,SC,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,1,Canceled,10/09/2016
City Hotel,0,12,2016,October,42,10,1,0,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,130,0,0,Check-Out,11/10/2016
City Hotel,0,79,2016,August,33,13,2,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,112.5,0,1,Check-Out,16/08/2016
City Hotel,0,2,2016,February,6,6,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,,0,Transient,74.8,0,0,Check-Out,07/02/2016
City Hotel,1,12,2016,April,18,29,1,2,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,,0,Transient,122.33,0,0,Canceled,21/04/2016
City Hotel,0,0,2015,November,49,29,1,0,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,69,0,0,Check-Out,30/11/2015
City Hotel,0,141,2016,July,27,1,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient-Party,96.3,0,1,Check-Out,03/07/2016
City Hotel,0,66,2016,September,39,18,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,,0,Transient,80.75,0,0,Check-Out,21/09/2016
City Hotel,1,79,2016,December,50,7,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88.4,0,1,Canceled,21/11/2016
City Hotel,1,6,2016,March,10,3,0,3,2,0,0,BB,MAR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,116,0,0,Canceled,29/02/2016
